venta_id,fecha,producto_id,cantidad,canal
4739,2026-03-04,13,6,Tienda
4740,2026-03-04,29,4,Mayorista
4741,2026-03-04,23,3,Tienda
4742,2026-03-04,16,5,Tienda
4743,2026-03-04,8,1,Tienda
4744,2026-03-04,20,4,Online
4745,2026-03-04,18,4,Online
4746,2026-03-05,26,5,Tienda
4747,2026-03-05,21,6,Tienda
4748,2026-03-05,22,1,Online
4749,2026-03-05,16,3,Tienda
4750,2026-03-05,27,5,Mayorista
4751,2026-03-05,9,3,Mayorista
4752,2026-03-05,13,4,Online
4753,2026-03-05,26,6,Online
4754,2026-03-05,5,1,Tienda
4755,2026-03-05,26,7,Tienda
4756,2026-03-05,12,5,Tienda
4757,2026-03-05,5,7,Tienda
4758,2026-03-05,3,7,Tienda
4759,2026-03-05,27,7,Tienda
4760,2026-03-05,25,2,Mayorista
4761,2026-03-05,11,6,Mayorista
4762,2026-03-05,5,5,Tienda
4763,2026-03-05,10,3,Tienda
4764,2026-03-05,8,3,Tienda
4765,2026-03-05,23,7,Tienda
4766,2026-03-05,9,6,Tienda
4767,2026-03-06,2,5,Mayorista
4768,2026-03-06,22,3,Tienda
4769,2026-03-06,16,1,Mayorista
4770,2026-03-06,27,4,Online
4771,2026-03-06,21,2,Tienda
4772,2026-03-06,1,3,Tienda
4773,2026-03-06,8,4,Tienda
4774,2026-03-06,10,4,Online
4775,2026-03-06,22,4,Tienda
4776,2026-03-06,16,6,Tienda
4777,2026-03-06,24,5,Tienda
4778,2026-03-06,16,3,Tienda
4779,2026-03-06,11,7,Tienda
4780,2026-03-06,4,5,Mayorista
4781,2026-03-06,7,7,Tienda
4782,2026-03-06,13,3,Tienda
4783,2026-03-06,17,5,Tienda
4784,2026-03-06,29,5,Tienda
4785,2026-03-06,10,4,Online
4786,2026-03-06,20,3,Mayorista
4787,2026-03-06,6,5,Tienda
4788,2026-03-06,22,3,Tienda
4789,2026-03-06,1,6,Mayorista
4790,2026-03-06,20,3,Tienda
4791,2026-03-06,6,1,Mayorista
4792,2026-03-06,7,5,Online
4793,2026-03-06,17,1,Tienda
4794,2026-03-06,12,2,Tienda
4795,2026-03-06,15,5,Mayorista
4796,2026-03-07,6,3,Tienda
4797,2026-03-07,7,7,Online
4798,2026-03-07,19,6,Mayorista
4799,2026-03-07,24,2,Mayorista
4800,2026-03-07,20,3,Online
4801,2026-03-07,11,7,Tienda
4802,2026-03-07,3,2,Online
4803,2026-03-07,15,6,Online
4804,2026-03-07,15,2,Tienda
4805,2026-03-07,24,6,Tienda
4806,2026-03-07,20,4,Mayorista
4807,2026-03-07,27,5,Online
4808,2026-03-07,25,6,Online
4809,2026-03-07,12,3,Mayorista
4810,2026-03-07,20,5,Tienda
4811,2026-03-07,24,4,Tienda
4812,2026-03-07,29,4,Tienda
4813,2026-03-07,14,1,Tienda
4814,2026-03-07,20,6,Online
4815,2026-03-07,13,6,Tienda
4816,2026-03-07,24,7,Tienda
4817,2026-03-07,28,5,Tienda
4818,2026-03-07,28,5,Online
4819,2026-03-07,6,6,Tienda
4820,2026-03-08,11,4,Mayorista
4821,2026-03-08,10,3,Tienda
4822,2026-03-08,14,1,Tienda
4823,2026-03-08,28,1,Tienda
4824,2026-03-08,5,2,Online
4825,2026-03-08,11,6,Tienda
4826,2026-03-08,7,2,Mayorista
4827,2026-03-08,14,7,Tienda
4828,2026-03-08,5,3,Tienda
4829,2026-03-08,24,1,Tienda
4830,2026-03-08,4,1,Online
4831,2026-03-08,20,1,Tienda
4832,2026-03-08,10,3,Online
4833,2026-03-08,15,2,Tienda
4834,2026-03-08,7,3,Mayorista
4835,2026-03-08,23,2,Tienda
4836,2026-03-08,29,3,Online
4837,2026-03-08,9,2,Online
4838,2026-03-08,29,5,Online
4839,2026-03-08,11,7,Tienda
4840,2026-03-08,17,4,Online
4841,2026-03-08,22,2,Online
4842,2026-03-08,7,5,Tienda
4843,2026-03-08,14,2,Tienda
4844,2026-03-08,3,6,Tienda
4845,2026-03-08,22,7,Tienda
4846,2026-03-08,14,3,Online
4847,2026-03-08,28,4,Online
4848,2026-03-08,10,2,Tienda
4849,2026-03-09,16,3,Mayorista
4850,2026-03-09,23,2,Online
4851,2026-03-09,13,7,Tienda
4852,2026-03-09,10,7,Mayorista
4853,2026-03-09,11,3,Online
4854,2026-03-09,4,3,Mayorista
4855,2026-03-09,2,7,Tienda
4856,2026-03-09,30,2,Tienda
4857,2026-03-09,4,7,Tienda
4858,2026-03-09,5,6,Mayorista
4859,2026-03-09,27,7,Tienda
4860,2026-03-09,20,3,Tienda
4861,2026-03-09,14,2,Tienda
4862,2026-03-09,20,7,Tienda
4863,2026-03-09,29,4,Mayorista
4864,2026-03-09,4,2,Online
4865,2026-03-10,13,7,Tienda
4866,2026-03-10,14,3,Tienda
4867,2026-03-10,26,5,Tienda
4868,2026-03-10,17,6,Online
4869,2026-03-10,14,5,Tienda
4870,2026-03-10,23,5,Tienda
4871,2026-03-10,14,5,Online
4872,2026-03-10,5,3,Online
4873,2026-03-10,4,5,Tienda
4874,2026-03-10,11,6,Online
4875,2026-03-10,19,6,Tienda
4876,2026-03-10,5,2,Tienda
4877,2026-03-10,17,7,Online
4878,2026-03-10,10,2,Mayorista
4879,2026-03-10,21,1,Tienda
4880,2026-03-10,2,1,Online
4881,2026-03-10,15,2,Online
4882,2026-03-10,2,7,Tienda
4883,2026-03-11,9,5,Tienda
4884,2026-03-11,28,2,Online
4885,2026-03-11,28,4,Mayorista
4886,2026-03-11,29,5,Mayorista
4887,2026-03-11,11,7,Online
4888,2026-03-11,23,2,Tienda
4889,2026-03-11,20,4,Tienda
4890,2026-03-11,2,3,Tienda
4891,2026-03-11,10,3,Tienda
4892,2026-03-11,8,2,Tienda
4893,2026-03-11,12,4,Tienda
4894,2026-03-11,29,7,Tienda
4895,2026-03-11,27,2,Tienda
4896,2026-03-11,11,7,Tienda
4897,2026-03-11,16,4,Tienda
4898,2026-03-11,7,7,Tienda
4899,2026-03-12,26,4,Mayorista
4900,2026-03-12,2,2,Tienda
4901,2026-03-12,20,6,Online
4902,2026-03-12,22,1,Tienda
4903,2026-03-12,30,3,Online
4904,2026-03-12,6,3,Tienda
4905,2026-03-12,10,4,Tienda
4906,2026-03-12,29,5,Tienda
4907,2026-03-12,20,4,Tienda
4908,2026-03-12,2,5,Mayorista
4909,2026-03-12,3,5,Mayorista
4910,2026-03-12,25,7,Tienda
4911,2026-03-12,17,3,Mayorista
4912,2026-03-12,17,2,Tienda
4913,2026-03-12,27,6,Mayorista
4914,2026-03-12,10,5,Tienda
4915,2026-03-12,6,1,Online
4916,2026-03-12,20,1,Tienda
4917,2026-03-12,27,4,Tienda
4918,2026-03-12,10,2,Online
4919,2026-03-12,21,3,Tienda
4920,2026-03-12,6,3,Online
4921,2026-03-13,11,2,Tienda
4922,2026-03-13,2,7,Tienda
4923,2026-03-13,16,3,Online
4924,2026-03-13,11,3,Tienda
4925,2026-03-13,11,2,Tienda
4926,2026-03-13,28,5,Tienda
4927,2026-03-13,6,1,Tienda
4928,2026-03-13,29,6,Tienda
4929,2026-03-13,15,4,Tienda
4930,2026-03-13,26,2,Tienda
4931,2026-03-13,10,4,Tienda
4932,2026-03-13,20,6,Tienda
4933,2026-03-13,17,4,Tienda
4934,2026-03-13,28,2,Mayorista
4935,2026-03-13,7,6,Tienda
4936,2026-03-13,8,3,Tienda
4937,2026-03-13,29,6,Mayorista
4938,2026-03-13,4,7,Tienda
4939,2026-03-13,20,7,Online
4940,2026-03-13,3,5,Online
4941,2026-03-13,3,7,Online
4942,2026-03-13,18,4,Tienda
4943,2026-03-13,17,3,Tienda
4944,2026-03-13,17,2,Tienda
4945,2026-03-13,15,5,Tienda
4946,2026-03-13,24,1,Mayorista
4947,2026-03-14,3,5,Tienda
4948,2026-03-14,21,3,Tienda
4949,2026-03-14,15,7,Tienda
4950,2026-03-14,6,7,Tienda
4951,2026-03-14,26,6,Online
4952,2026-03-14,9,2,Tienda
4953,2026-03-14,3,5,Tienda
4954,2026-03-14,24,3,Mayorista
4955,2026-03-14,19,6,Tienda
4956,2026-03-14,13,4,Tienda
4957,2026-03-14,21,4,Tienda
4958,2026-03-14,28,1,Tienda
4959,2026-03-14,2,1,Tienda
4960,2026-03-14,20,4,Tienda
4961,2026-03-14,9,3,Tienda
4962,2026-03-14,15,1,Tienda
4963,2026-03-14,14,7,Tienda
4964,2026-03-14,13,1,Online
4965,2026-03-14,7,6,Online
4966,2026-03-14,26,7,Tienda
4967,2026-03-14,12,5,Mayorista
4968,2026-03-14,27,7,Tienda
4969,2026-03-14,12,3,Online
4970,2026-03-14,26,1,Mayorista
4971,2026-03-14,16,2,Online
4972,2026-03-14,13,6,Tienda
4973,2026-03-14,22,5,Tienda
4974,2026-03-14,25,7,Tienda
4975,2026-03-14,15,3,Tienda
4976,2026-03-14,14,6,Tienda
4977,2026-03-14,17,5,Tienda
4978,2026-03-14,18,2,Tienda
4979,2026-03-14,14,2,Tienda
4980,2026-03-14,24,4,Tienda
4981,2026-03-15,25,4,Tienda
4982,2026-03-15,26,5,Online
4983,2026-03-15,3,4,Tienda
4984,2026-03-15,20,3,Tienda
4985,2026-03-15,20,5,Online
4986,2026-03-15,6,2,Tienda
4987,2026-03-15,17,7,Tienda
4988,2026-03-15,10,1,Tienda
4989,2026-03-15,2,1,Tienda
4990,2026-03-15,27,6,Online
4991,2026-03-15,15,3,Tienda
4992,2026-03-15,25,7,Online
4993,2026-03-15,23,5,Tienda
4994,2026-03-15,30,1,Tienda
4995,2026-03-15,14,7,Tienda
4996,2026-03-15,14,1,Tienda
4997,2026-03-15,10,4,Tienda
4998,2026-03-15,20,6,Mayorista
4999,2026-03-15,15,3,Online
5000,2026-03-15,23,4,Tienda
5001,2026-03-15,12,4,Tienda
5002,2026-03-15,5,4,Mayorista
5003,2026-03-15,27,6,Tienda
5004,2026-03-15,26,7,Online
5005,2026-03-15,12,7,Tienda
5006,2026-03-16,26,5,Tienda
5007,2026-03-16,12,5,Tienda
5008,2026-03-16,16,4,Online
5009,2026-03-16,5,3,Tienda
5010,2026-03-16,28,6,Online
5011,2026-03-16,4,2,Online
5012,2026-03-16,8,7,Tienda
5013,2026-03-16,11,4,Mayorista
5014,2026-03-16,26,4,Tienda
5015,2026-03-16,22,1,Tienda
5016,2026-03-16,1,1,Mayorista
5017,2026-03-16,7,1,Tienda
5018,2026-03-16,24,2,Online
5019,2026-03-16,14,6,Tienda
5020,2026-03-16,2,2,Tienda
5021,2026-03-16,30,5,Mayorista
5022,2026-03-17,15,2,Tienda
5023,2026-03-17,5,2,Tienda
5024,2026-03-17,5,7,Tienda
5025,2026-03-17,15,5,Tienda
5026,2026-03-17,12,3,Mayorista
5027,2026-03-17,10,4,Tienda
5028,2026-03-17,29,6,Tienda
5029,2026-03-17,15,7,Tienda
5030,2026-03-17,28,6,Tienda
5031,2026-03-17,6,6,Tienda
5032,2026-03-17,7,2,Tienda
5033,2026-03-17,18,7,Mayorista
5034,2026-03-17,10,3,Tienda
5035,2026-03-17,7,5,Online
5036,2026-03-17,4,7,Tienda
5037,2026-03-17,3,6,Tienda
5038,2026-03-17,24,4,Mayorista
5039,2026-03-18,16,7,Tienda
5040,2026-03-18,17,7,Tienda
5041,2026-03-18,21,5,Mayorista
5042,2026-03-18,20,7,Tienda
5043,2026-03-18,8,4,Tienda
5044,2026-03-18,18,7,Online
5045,2026-03-18,12,4,Tienda
5046,2026-03-18,20,1,Tienda
5047,2026-03-18,16,7,Tienda
5048,2026-03-18,7,5,Tienda
5049,2026-03-18,23,4,Tienda
5050,2026-03-18,14,5,Mayorista
5051,2026-03-18,17,2,Tienda
5052,2026-03-18,21,3,Tienda
5053,2026-03-18,20,4,Tienda
5054,2026-03-18,24,3,Tienda
5055,2026-03-18,8,7,Tienda
5056,2026-03-18,4,5,Tienda
5057,2026-03-18,21,7,Tienda
5058,2026-03-18,10,6,Online
5059,2026-03-18,4,5,Tienda
5060,2026-03-18,5,7,Tienda
5061,2026-03-18,11,7,Tienda
5062,2026-03-19,1,7,Online
5063,2026-03-19,30,5,Mayorista
5064,2026-03-19,10,2,Tienda
5065,2026-03-19,30,5,Tienda
5066,2026-03-19,20,2,Tienda
5067,2026-03-19,28,4,Tienda
5068,2026-03-19,30,5,Online
5069,2026-03-19,17,4,Tienda
5070,2026-03-19,30,2,Tienda
5071,2026-03-19,24,7,Online
5072,2026-03-19,16,3,Tienda
5073,2026-03-19,20,1,Tienda
5074,2026-03-19,7,2,Online
5075,2026-03-19,1,5,Online
5076,2026-03-19,10,7,Tienda
5077,2026-03-19,14,1,Tienda
5078,2026-03-19,9,7,Tienda
5079,2026-03-19,16,6,Tienda
5080,2026-03-19,20,4,Tienda
5081,2026-03-19,20,3,Tienda
5082,2026-03-19,28,4,Tienda
5083,2026-03-19,30,4,Tienda
5084,2026-03-19,28,3,Mayorista
5085,2026-03-20,5,6,Tienda
5086,2026-03-20,4,2,Tienda
5087,2026-03-20,3,1,Online
5088,2026-03-20,3,5,Tienda
5089,2026-03-20,6,7,Tienda
5090,2026-03-20,27,4,Online
5091,2026-03-20,26,3,Mayorista
5092,2026-03-20,25,7,Tienda
5093,2026-03-20,20,7,Online
5094,2026-03-20,23,6,Mayorista
5095,2026-03-20,24,2,Tienda
5096,2026-03-20,28,2,Tienda
5097,2026-03-20,23,5,Online
5098,2026-03-20,23,1,Tienda
5099,2026-03-20,26,5,Mayorista
5100,2026-03-20,17,2,Tienda
5101,2026-03-20,8,3,Online
5102,2026-03-20,3,7,Mayorista
5103,2026-03-20,14,4,Tienda
5104,2026-03-20,4,6,Tienda
5105,2026-03-20,6,5,Tienda
5106,2026-03-20,2,7,Tienda
5107,2026-03-20,11,1,Tienda
5108,2026-03-20,30,5,Tienda
5109,2026-03-20,12,2,Tienda
5110,2026-03-21,15,4,Tienda
5111,2026-03-21,6,5,Tienda
5112,2026-03-21,19,3,Tienda
5113,2026-03-21,5,5,Online
5114,2026-03-21,7,1,Tienda
5115,2026-03-21,26,2,Mayorista
5116,2026-03-21,10,3,Tienda
5117,2026-03-21,23,2,Mayorista
5118,2026-03-21,10,3,Tienda
5119,2026-03-21,10,2,Tienda
5120,2026-03-21,11,7,Tienda
5121,2026-03-21,27,4,Tienda
5122,2026-03-21,13,5,Tienda
5123,2026-03-21,10,3,Tienda
5124,2026-03-21,16,2,Tienda
5125,2026-03-21,13,1,Tienda
5126,2026-03-21,25,6,Tienda
5127,2026-03-21,30,2,Tienda
5128,2026-03-21,16,1,Tienda
5129,2026-03-21,14,5,Online
5130,2026-03-21,12,2,Tienda
5131,2026-03-21,30,6,Online
5132,2026-03-21,15,2,Tienda
5133,2026-03-21,7,6,Online
5134,2026-03-21,30,2,Online
5135,2026-03-21,30,5,Tienda
5136,2026-03-21,14,1,Tienda
5137,2026-03-21,12,3,Tienda
5138,2026-03-21,21,5,Online
5139,2026-03-21,26,4,Mayorista
5140,2026-03-22,10,6,Online
5141,2026-03-22,6,3,Online
5142,2026-03-22,13,2,Tienda
5143,2026-03-22,27,6,Online
5144,2026-03-22,12,3,Tienda
5145,2026-03-22,6,5,Mayorista
5146,2026-03-22,16,2,Tienda
5147,2026-03-22,30,5,Tienda
5148,2026-03-22,7,1,Tienda
5149,2026-03-22,25,5,Mayorista
5150,2026-03-22,26,5,Tienda
5151,2026-03-22,13,4,Tienda
5152,2026-03-22,20,2,Tienda
5153,2026-03-22,14,5,Tienda
5154,2026-03-22,10,6,Tienda
5155,2026-03-22,14,7,Online
5156,2026-03-22,4,5,Tienda
5157,2026-03-22,22,3,Mayorista
5158,2026-03-22,26,2,Tienda
5159,2026-03-22,11,1,Online
5160,2026-03-22,17,4,Mayorista
5161,2026-03-22,10,2,Mayorista
5162,2026-03-22,5,2,Tienda
5163,2026-03-22,20,6,Tienda
5164,2026-03-22,5,7,Tienda
5165,2026-03-23,30,5,Online
5166,2026-03-23,11,1,Tienda
5167,2026-03-23,11,3,Online
5168,2026-03-23,10,5,Tienda
5169,2026-03-23,6,1,Tienda
5170,2026-03-23,25,2,Mayorista
5171,2026-03-23,3,1,Tienda
5172,2026-03-23,30,3,Mayorista
5173,2026-03-23,28,2,Tienda
5174,2026-03-23,5,5,Mayorista
5175,2026-03-23,16,6,Mayorista
5176,2026-03-23,30,3,Mayorista
5177,2026-03-23,27,4,Tienda
5178,2026-03-23,23,2,Tienda
5179,2026-03-23,2,7,Online
5180,2026-03-24,20,5,Mayorista
5181,2026-03-24,16,2,Tienda
5182,2026-03-24,2,4,Online
5183,2026-03-24,20,7,Tienda
5184,2026-03-24,20,7,Tienda
5185,2026-03-24,5,3,Tienda
5186,2026-03-24,26,7,Online
5187,2026-03-24,15,3,Tienda
5188,2026-03-24,11,5,Online
5189,2026-03-24,26,2,Tienda
5190,2026-03-24,12,7,Tienda
5191,2026-03-24,20,7,Tienda
5192,2026-03-24,20,6,Mayorista
5193,2026-03-24,2,4,Tienda
5194,2026-03-24,14,4,Mayorista
5195,2026-03-24,9,2,Tienda
5196,2026-03-24,7,7,Online
5197,2026-03-24,20,4,Tienda
5198,2026-03-24,1,2,Tienda
5199,2026-03-24,30,3,Tienda
5200,2026-03-24,13,6,Tienda
5201,2026-03-24,11,3,Tienda
5202,2026-03-25,26,6,Tienda
5203,2026-03-25,20,7,Tienda
5204,2026-03-25,24,7,Online
5205,2026-03-25,4,4,Tienda
5206,2026-03-25,14,3,Mayorista
5207,2026-03-25,26,3,Online
5208,2026-03-25,10,5,Mayorista
5209,2026-03-25,6,3,Tienda
5210,2026-03-25,13,7,Tienda
5211,2026-03-25,11,3,Mayorista
5212,2026-03-25,7,4,Tienda
5213,2026-03-25,29,5,Tienda
5214,2026-03-25,15,3,Tienda
5215,2026-03-25,19,1,Tienda
5216,2026-03-25,5,2,Tienda
5217,2026-03-25,19,3,Tienda
5218,2026-03-26,11,6,Tienda
5219,2026-03-26,13,1,Tienda
5220,2026-03-26,11,6,Tienda
5221,2026-03-26,1,7,Tienda
5222,2026-03-26,21,7,Tienda
5223,2026-03-26,4,6,Mayorista
5224,2026-03-26,9,5,Tienda
5225,2026-03-26,7,2,Tienda
5226,2026-03-26,11,5,Online
5227,2026-03-26,6,7,Tienda
5228,2026-03-26,12,2,Tienda
5229,2026-03-26,10,5,Tienda
5230,2026-03-26,3,4,Online
5231,2026-03-26,27,5,Mayorista
5232,2026-03-26,11,6,Mayorista
5233,2026-03-26,4,7,Online
5234,2026-03-26,16,4,Tienda
5235,2026-03-27,14,5,Tienda
5236,2026-03-27,14,4,Tienda
5237,2026-03-27,24,3,Online
5238,2026-03-27,26,3,Online
5239,2026-03-27,26,1,Tienda
5240,2026-03-27,16,5,Tienda
5241,2026-03-27,12,5,Mayorista
5242,2026-03-27,29,3,Tienda
5243,2026-03-27,20,3,Tienda
5244,2026-03-27,16,5,Mayorista
5245,2026-03-27,18,6,Tienda
5246,2026-03-27,20,3,Mayorista
5247,2026-03-27,22,3,Tienda
5248,2026-03-27,17,2,Tienda
5249,2026-03-27,27,2,Online
5250,2026-03-27,27,7,Tienda
5251,2026-03-27,14,2,Online
5252,2026-03-27,6,6,Tienda
5253,2026-03-27,17,5,Tienda
5254,2026-03-27,20,2,Online
5255,2026-03-27,16,7,Mayorista
5256,2026-03-27,28,4,Tienda
5257,2026-03-27,4,2,Tienda
5258,2026-03-27,11,5,Online
5259,2026-03-27,27,2,Tienda
5260,2026-03-27,29,1,Tienda
5261,2026-03-27,14,3,Tienda
5262,2026-03-27,7,5,Online
5263,2026-03-27,14,3,Tienda
5264,2026-03-28,2,1,Online
5265,2026-03-28,11,7,Tienda
5266,2026-03-28,19,6,Tienda
5267,2026-03-28,30,1,Tienda
5268,2026-03-28,4,4,Tienda
5269,2026-03-28,22,1,Tienda
5270,2026-03-28,21,6,Online
5271,2026-03-28,21,3,Online
5272,2026-03-28,16,1,Tienda
5273,2026-03-28,30,3,Tienda
5274,2026-03-28,15,7,Tienda
5275,2026-03-28,26,5,Tienda
5276,2026-03-28,10,4,Tienda
5277,2026-03-28,26,4,Tienda
5278,2026-03-28,30,2,Mayorista
5279,2026-03-28,28,7,Tienda
5280,2026-03-28,11,3,Mayorista
5281,2026-03-28,27,1,Mayorista
5282,2026-03-28,4,4,Tienda
5283,2026-03-28,21,6,Tienda
5284,2026-03-28,12,4,Tienda
5285,2026-03-28,20,3,Mayorista
5286,2026-03-28,14,5,Tienda
5287,2026-03-28,1,6,Tienda
5288,2026-03-28,10,7,Tienda
5289,2026-03-28,2,4,Mayorista
5290,2026-03-28,14,7,Tienda
5291,2026-03-28,26,1,Tienda
5292,2026-03-28,24,2,Tienda
5293,2026-03-29,21,2,Tienda
5294,2026-03-29,7,7,Mayorista
5295,2026-03-29,15,4,Tienda
5296,2026-03-29,12,5,Tienda
5297,2026-03-29,15,4,Mayorista
5298,2026-03-29,17,3,Online
5299,2026-03-29,30,4,Tienda
5300,2026-03-29,28,4,Mayorista
5301,2026-03-29,21,6,Tienda
5302,2026-03-29,6,5,Tienda
5303,2026-03-29,28,4,Online
5304,2026-03-29,28,3,Tienda
5305,2026-03-29,27,5,Tienda
5306,2026-03-29,15,6,Tienda
5307,2026-03-29,6,7,Online
5308,2026-03-29,24,4,Tienda
5309,2026-03-29,13,4,Tienda
5310,2026-03-29,12,6,Online
5311,2026-03-29,13,7,Online
5312,2026-03-29,17,7,Tienda
5313,2026-03-29,11,4,Tienda
5314,2026-03-29,21,5,Tienda
5315,2026-03-29,20,3,Online
5316,2026-03-29,16,6,Tienda
5317,2026-03-29,2,7,Tienda
5318,2026-03-29,29,7,Mayorista
5319,2026-03-29,14,2,Mayorista
5320,2026-03-29,14,6,Mayorista
5321,2026-03-29,14,6,Online
5322,2026-03-29,12,7,Tienda
5323,2026-03-29,21,2,Online
5324,2026-03-29,1,3,Tienda
5325,2026-03-30,27,6,Tienda
5326,2026-03-30,15,3,Tienda
5327,2026-03-30,26,5,Tienda
5328,2026-03-30,29,2,Tienda
5329,2026-03-30,14,3,Tienda
5330,2026-03-30,21,4,Online
5331,2026-03-30,9,3,Tienda
5332,2026-03-30,26,5,Tienda
5333,2026-03-30,26,6,Mayorista
5334,2026-03-30,11,6,Mayorista
5335,2026-03-30,2,7,Online
5336,2026-03-30,14,7,Mayorista
5337,2026-03-30,6,3,Online
5338,2026-03-30,26,4,Mayorista
5339,2026-03-30,10,5,Tienda
5340,2026-03-30,29,6,Tienda
5341,2026-03-30,30,5,Tienda
5342,2026-03-30,28,3,Mayorista
5343,2026-03-30,18,6,Tienda
5344,2026-03-30,10,5,Online
5345,2026-03-30,26,7,Tienda
5346,2026-03-30,22,3,Tienda
5347,2026-03-30,30,2,Online
5348,2026-03-30,12,4,Online
5349,2026-03-30,3,1,Tienda
5350,2026-03-30,30,6,Online
5351,2026-03-30,26,2,Tienda
5352,2026-03-30,9,2,Tienda
5353,2026-03-30,23,5,Mayorista
5354,2026-03-30,1,5,Tienda
5355,2026-03-30,17,2,Tienda
5356,2026-03-31,23,6,Tienda
5357,2026-03-31,27,3,Online
5358,2026-03-31,26,7,Online
5359,2026-03-31,10,4,Online
5360,2026-03-31,30,6,Online
5361,2026-03-31,29,6,Tienda
5362,2026-03-31,14,4,Tienda
5363,2026-03-31,2,1,Tienda
5364,2026-03-31,11,3,Tienda
5365,2026-03-31,26,5,Tienda
5366,2026-03-31,29,3,Tienda
5367,2026-03-31,26,2,Tienda
5368,2026-03-31,13,1,Tienda
5369,2026-03-31,2,6,Tienda
5370,2026-03-31,16,5,Tienda
5371,2026-03-31,12,1,Tienda
5372,2026-03-31,5,1,Tienda
5373,2026-03-31,4,3,Tienda
5374,2026-03-31,6,4,Mayorista
5375,2026-03-31,8,7,Tienda
5376,2026-03-31,24,5,Tienda
5377,2026-03-31,13,3,Tienda
5378,2026-03-31,14,6,Mayorista
5379,2026-04-01,10,3,Online
5380,2026-04-01,28,4,Mayorista
5381,2026-04-01,30,6,Tienda
5382,2026-04-01,27,3,Mayorista
5383,2026-04-01,11,3,Mayorista
5384,2026-04-01,24,3,Mayorista
5385,2026-04-01,9,2,Tienda
5386,2026-04-01,13,6,Online
5387,2026-04-01,22,5,Tienda
5388,2026-04-01,30,4,Mayorista
5389,2026-04-01,14,1,Online
5390,2026-04-01,15,2,Tienda
5391,2026-04-01,9,1,Online
5392,2026-04-01,14,2,Online
5393,2026-04-01,3,3,Mayorista
5394,2026-04-01,27,4,Tienda
5395,2026-04-01,2,2,Online
5396,2026-04-01,21,7,Online
5397,2026-04-01,10,4,Tienda
5398,2026-04-01,15,2,Mayorista
5399,2026-04-01,10,7,Tienda
5400,2026-04-01,13,1,Online
5401,2026-04-02,27,2,Tienda
5402,2026-04-02,22,7,Tienda
5403,2026-04-02,4,2,Online
5404,2026-04-02,12,4,Mayorista
5405,2026-04-02,17,3,Online
5406,2026-04-02,24,1,Online
5407,2026-04-02,16,4,Mayorista
5408,2026-04-02,25,7,Online
5409,2026-04-02,26,4,Tienda
5410,2026-04-02,10,2,Mayorista
5411,2026-04-02,20,2,Tienda
5412,2026-04-02,17,5,Mayorista
5413,2026-04-02,9,7,Online
5414,2026-04-02,15,7,Mayorista
5415,2026-04-02,16,2,Online
5416,2026-04-02,26,1,Mayorista
5417,2026-04-02,15,1,Tienda
5418,2026-04-02,3,1,Online
5419,2026-04-02,15,5,Tienda
5420,2026-04-02,26,4,Tienda
5421,2026-04-02,17,5,Tienda
5422,2026-04-02,11,3,Mayorista
5423,2026-04-03,1,7,Tienda
5424,2026-04-03,14,2,Tienda
5425,2026-04-03,11,5,Tienda
5426,2026-04-03,27,5,Tienda
5427,2026-04-03,29,1,Online
5428,2026-04-03,14,4,Tienda
5429,2026-04-03,30,7,Tienda
5430,2026-04-03,1,5,Mayorista
5431,2026-04-03,11,6,Tienda
5432,2026-04-03,25,7,Tienda
5433,2026-04-03,12,5,Mayorista
5434,2026-04-03,28,3,Tienda
5435,2026-04-03,9,2,Tienda
5436,2026-04-03,26,5,Tienda
5437,2026-04-03,7,3,Online
5438,2026-04-03,7,5,Mayorista
5439,2026-04-03,14,2,Online
5440,2026-04-03,29,6,Tienda
5441,2026-04-03,18,5,Online
5442,2026-04-03,20,7,Mayorista
5443,2026-04-03,1,1,Tienda
5444,2026-04-03,2,7,Online
5445,2026-04-03,3,6,Tienda
5446,2026-04-03,26,5,Online
5447,2026-04-04,7,2,Tienda
5448,2026-04-04,24,7,Tienda
5449,2026-04-04,22,5,Tienda
5450,2026-04-04,16,1,Online
5451,2026-04-04,6,2,Mayorista
5452,2026-04-04,17,4,Tienda
5453,2026-04-04,4,3,Online
5454,2026-04-04,12,5,Online
5455,2026-04-04,12,5,Tienda
5456,2026-04-04,27,4,Online
5457,2026-04-04,14,6,Tienda
5458,2026-04-04,18,7,Tienda
5459,2026-04-04,27,6,Tienda
5460,2026-04-04,14,5,Tienda
5461,2026-04-04,27,6,Tienda
5462,2026-04-04,5,7,Tienda
5463,2026-04-04,12,1,Tienda
5464,2026-04-04,4,5,Tienda
5465,2026-04-04,17,6,Tienda
5466,2026-04-04,29,1,Tienda
5467,2026-04-04,20,4,Tienda
5468,2026-04-04,20,6,Tienda
5469,2026-04-04,10,1,Tienda
5470,2026-04-04,28,5,Tienda
5471,2026-04-04,15,2,Tienda
5472,2026-04-04,10,3,Tienda
5473,2026-04-05,29,4,Tienda
5474,2026-04-05,25,1,Online
5475,2026-04-05,6,6,Tienda
5476,2026-04-05,30,4,Tienda
5477,2026-04-05,5,6,Online
5478,2026-04-05,14,1,Tienda
5479,2026-04-05,6,5,Mayorista
5480,2026-04-05,6,4,Online
5481,2026-04-05,30,7,Online
5482,2026-04-05,17,2,Tienda
5483,2026-04-05,10,6,Online
5484,2026-04-05,25,2,Tienda
